Time,Source,Label,Confidence
10:26:46,Camera,person,0.61
10:26:46,Camera,donut,0.61
10:26:46,Camera,book,0.50
10:26:47,Camera,donut,0.71
10:26:47,Camera,person,0.58
10:26:47,Camera,book,0.39
10:26:47,Camera,person,0.34
10:26:47,Camera,donut,0.71
10:26:47,Camera,person,0.55
10:26:47,Camera,person,0.45
10:26:47,Camera,donut,0.27
10:26:47,Camera,book,0.26
10:26:47,Camera,donut,0.72
10:26:47,Camera,person,0.57
10:26:47,Camera,book,0.35
10:26:47,Camera,donut,0.34
10:26:47,Camera,donut,0.75
10:26:47,Camera,person,0.61
10:26:47,Camera,donut,0.32
10:26:47,Camera,book,0.27
10:26:47,Camera,donut,0.69
10:26:47,Camera,person,0.64
10:26:47,Camera,book,0.33
10:26:47,Camera,donut,0.27
10:26:47,Camera,donut,0.83
10:26:47,Camera,person,0.56
10:26:47,Camera,donut,0.50
10:26:47,Camera,donut,0.46
10:26:47,Camera,donut,0.44
10:26:47,Camera,person,0.33
10:26:47,Camera,person,0.26
10:26:47,Camera,donut,0.85
10:26:47,Camera,person,0.52
10:26:47,Camera,donut,0.46
10:26:47,Camera,donut,0.44
10:26:47,Camera,donut,0.40
10:26:47,Camera,person,0.31
10:26:47,Camera,book,0.28
10:26:47,Camera,donut,0.76
10:26:47,Camera,person,0.56
10:26:47,Camera,donut,0.45
10:26:47,Camera,person,0.33
10:26:47,Camera,donut,0.33
10:26:47,Camera,donut,0.75
10:26:47,Camera,person,0.59
10:26:47,Camera,person,0.41
10:26:47,Camera,donut,0.33
10:26:47,Camera,donut,0.30
10:26:47,Camera,donut,0.30
10:26:47,Camera,donut,0.69
10:26:47,Camera,person,0.52
10:26:47,Camera,donut,0.37
10:26:47,Camera,donut,0.36
10:26:47,Camera,person,0.30
10:26:47,Camera,book,0.27
10:26:48,Camera,donut,0.68
10:26:48,Camera,person,0.53
10:26:48,Camera,donut,0.46
10:26:48,Camera,donut,0.39
10:26:48,Camera,person,0.34
10:26:48,Camera,donut,0.29
10:26:48,Camera,donut,0.76
10:26:48,Camera,person,0.53
10:26:48,Camera,donut,0.47
10:26:48,Camera,donut,0.41
10:26:48,Camera,donut,0.38
10:26:48,Camera,donut,0.78
10:26:48,Camera,person,0.68
10:26:48,Camera,donut,0.54
10:26:48,Camera,donut,0.44
10:26:48,Camera,book,0.34
10:26:48,Camera,donut,0.28
10:26:48,Camera,donut,0.80
10:26:48,Camera,person,0.63
10:26:48,Camera,book,0.43
10:26:48,Camera,donut,0.43
10:26:48,Camera,donut,0.42
10:26:48,Camera,donut,0.36
10:26:48,Camera,person,0.68
10:26:48,Camera,donut,0.60
10:26:48,Camera,book,0.32
10:26:48,Camera,person,0.26
10:26:48,Camera,donut,0.26
10:26:48,Camera,person,0.72
10:26:48,Camera,donut,0.67
10:26:48,Camera,book,0.41
10:26:48,Camera,person,0.75
10:26:48,Camera,donut,0.66
10:26:48,Camera,book,0.34
10:26:48,Camera,donut,0.25
10:26:48,Camera,person,0.76
10:26:48,Camera,donut,0.68
10:26:48,Camera,donut,0.75
10:26:48,Camera,person,0.75
10:26:48,Camera,donut,0.26
10:26:48,Camera,person,0.68
10:26:48,Camera,donut,0.47
10:26:48,Camera,person,0.68
10:26:48,Camera,donut,0.63
10:26:49,Camera,person,0.66
10:26:49,Camera,donut,0.47
10:26:49,Camera,person,0.41
10:26:49,Camera,person,0.67
10:26:49,Camera,donut,0.51
10:26:49,Camera,person,0.29
10:26:49,Camera,donut,0.67
10:26:49,Camera,person,0.65
10:26:49,Camera,donut,0.30
10:26:49,Camera,book,0.30
10:26:49,Camera,person,0.29
10:26:49,Camera,donut,0.65
10:26:49,Camera,person,0.64
10:26:49,Camera,book,0.35
10:26:49,Camera,donut,0.75
10:26:49,Camera,person,0.67
10:26:49,Camera,person,0.64
10:26:49,Camera,donut,0.64
10:26:49,Camera,person,0.72
10:26:49,Camera,donut,0.68
10:26:49,Camera,person,0.78
10:26:49,Camera,donut,0.53
10:26:49,Camera,person,0.91
10:26:49,Camera,donut,0.37
10:26:49,Camera,person,0.88
10:26:49,Camera,person,0.85
10:26:50,Camera,person,0.85
10:26:50,Camera,bowl,0.33
10:26:50,Camera,person,0.84
10:26:50,Camera,person,0.85
10:26:50,Camera,person,0.81
10:26:50,Camera,person,0.84
10:26:50,Camera,person,0.48
10:26:50,Camera,person,0.82
10:26:50,Camera,person,0.87
10:26:50,Camera,person,0.85
10:26:50,Camera,person,0.83
10:26:50,Camera,toothbrush,0.28
10:26:50,Camera,person,0.84
10:26:50,Camera,toothbrush,0.39
10:26:50,Camera,person,0.85
10:26:50,Camera,toothbrush,0.38
10:26:50,Camera,toothbrush,0.27
10:26:50,Camera,spoon,0.26
10:26:51,Camera,person,0.83
10:26:51,Camera,spoon,0.31
10:26:51,Camera,person,0.82
10:26:51,Camera,spoon,0.39
10:26:51,Camera,toothbrush,0.31
10:26:51,Camera,person,0.83
10:26:51,Camera,spoon,0.26
10:26:51,Camera,person,0.82
10:26:51,Camera,toothbrush,0.50
10:26:51,Camera,spoon,0.29
10:26:51,Camera,person,0.83
10:26:51,Camera,toothbrush,0.69
10:26:51,Camera,person,0.86
10:26:51,Camera,toothbrush,0.80
10:26:51,Camera,person,0.86
10:26:51,Camera,toothbrush,0.49
10:26:51,Camera,person,0.85
10:26:51,Camera,toothbrush,0.36
10:26:51,Camera,person,0.86
10:26:51,Camera,spoon,0.35
10:26:51,Camera,toothbrush,0.32
10:26:51,Camera,person,0.86
10:26:51,Camera,toothbrush,0.34
10:26:52,Camera,person,0.85
10:26:52,Camera,person,0.86
10:26:52,Camera,spoon,0.29
10:26:52,Camera,person,0.85
10:26:52,Camera,toothbrush,0.49
10:26:52,Camera,person,0.84
10:26:52,Camera,bowl,0.30
10:26:52,Camera,person,0.83
10:26:52,Camera,bowl,0.29
10:26:52,Camera,person,0.82
10:26:52,Camera,person,0.80
10:26:52,Camera,person,0.81
10:26:52,Camera,person,0.84
10:26:52,Camera,person,0.80
10:26:52,Camera,toothbrush,0.27
10:26:52,Camera,person,0.83
10:26:52,Camera,toothbrush,0.37
10:26:53,Camera,person,0.79
10:26:53,Camera,toothbrush,0.67
10:26:53,Camera,person,0.81
10:26:53,Camera,toothbrush,0.80
10:26:53,Camera,person,0.80
10:26:53,Camera,toothbrush,0.44
10:26:53,Camera,spoon,0.30
10:26:53,Camera,person,0.79
10:26:53,Camera,toothbrush,0.35
10:26:53,Camera,person,0.82
10:26:53,Camera,fork,0.26
11:18:44,Camera,person,0.87
11:18:44,Camera,person,0.74
11:18:44,Camera,person,0.84
11:18:44,Camera,person,0.69
11:18:44,Camera,person,0.58
11:18:44,Camera,person,0.45
11:18:44,Camera,person,0.29
11:18:44,Camera,person,0.85
11:18:44,Camera,person,0.66
11:18:44,Camera,person,0.84
11:18:44,Camera,person,0.73
11:18:44,Camera,person,0.90
11:18:44,Camera,person,0.34
11:18:45,Camera,person,0.89
11:18:45,Camera,person,0.32
11:18:45,Camera,laptop,0.26
11:18:45,Camera,person,0.90
11:18:45,Camera,person,0.46
11:18:45,Camera,laptop,0.38
11:18:45,Camera,person,0.81
11:18:45,Camera,person,0.42
11:18:45,Camera,laptop,0.31
11:18:45,Camera,person,0.83
11:18:45,Camera,person,0.35
11:18:45,Camera,person,0.83
11:18:45,Camera,person,0.41
11:18:45,Camera,person,0.85
11:18:45,Camera,person,0.53
11:18:45,Camera,laptop,0.25
11:18:45,Camera,person,0.85
11:18:45,Camera,person,0.61
11:18:45,Camera,person,0.84
11:18:45,Camera,person,0.84
11:18:45,Camera,person,0.33
11:18:45,Camera,person,0.74
11:18:45,Camera,person,0.34
11:18:45,Camera,person,0.81
11:18:45,Camera,person,0.51
11:18:45,Camera,person,0.86
11:18:45,Camera,person,0.68
11:18:46,Camera,person,0.87
11:18:46,Camera,person,0.61
11:18:46,Camera,person,0.89
11:18:46,Camera,person,0.68
11:18:46,Camera,person,0.87
11:18:46,Camera,person,0.78
11:18:46,Camera,cup,0.27
11:18:46,Camera,person,0.86
11:18:46,Camera,person,0.80
11:18:46,Camera,person,0.80
11:18:46,Camera,person,0.73
11:18:46,Camera,person,0.86
11:18:46,Camera,person,0.69
11:18:46,Camera,person,0.84
11:18:46,Camera,person,0.79
11:18:46,Camera,bottle,0.28
11:18:46,Camera,person,0.68
11:18:46,Camera,person,0.62
11:18:46,Camera,hot dog,0.48
11:18:46,Camera,person,0.65
11:18:46,Camera,person,0.60
11:18:46,Camera,hot dog,0.49
11:18:46,Camera,sandwich,0.35
11:18:46,Camera,person,0.70
11:18:46,Camera,person,0.69
11:18:46,Camera,hot dog,0.56
11:18:46,Camera,sandwich,0.28
11:18:46,Camera,hot dog,0.27
11:18:46,Camera,person,0.76
11:18:46,Camera,person,0.63
11:18:46,Camera,hot dog,0.48
11:18:46,Camera,hot dog,0.42
11:18:47,Camera,person,0.80
11:18:47,Camera,person,0.69
11:18:47,Camera,hot dog,0.45
11:18:47,Camera,person,0.72
11:18:47,Camera,person,0.65
11:18:47,Camera,hot dog,0.36
11:18:47,Camera,hot dog,0.34
11:18:47,Camera,person,0.70
11:18:47,Camera,person,0.64
11:18:47,Camera,hot dog,0.33
11:18:47,Camera,person,0.72
11:18:47,Camera,person,0.66
11:18:47,Camera,hot dog,0.39
11:18:47,Camera,bottle,0.34
11:18:47,Camera,person,0.70
11:18:47,Camera,person,0.58
11:18:47,Camera,bottle,0.36
11:18:47,Camera,hot dog,0.34
11:18:47,Camera,person,0.68
11:18:47,Camera,person,0.59
11:18:47,Camera,bottle,0.39
11:18:47,Camera,hot dog,0.39
11:18:47,Camera,hot dog,0.29
11:18:47,Camera,person,0.68
11:18:47,Camera,person,0.40
11:18:47,Camera,person,0.52
11:18:47,Camera,person,0.51
11:18:47,Camera,person,0.68
11:18:47,Camera,person,0.43
11:18:47,Camera,hot dog,0.41
11:18:47,Camera,person,0.60
11:18:47,Camera,person,0.55
11:18:47,Camera,hot dog,0.31
11:18:47,Camera,person,0.66
11:18:47,Camera,person,0.45
11:18:47,Camera,hot dog,0.27
11:18:47,Camera,hot dog,0.27
11:18:48,Camera,person,0.63
11:18:48,Camera,person,0.45
11:18:48,Camera,sandwich,0.28
11:18:48,Camera,hot dog,0.25
11:18:48,Camera,person,0.66
11:18:48,Camera,person,0.56
11:18:48,Camera,hot dog,0.47
11:18:48,Camera,sandwich,0.27
11:18:48,Camera,person,0.70
11:18:48,Camera,person,0.62
11:18:48,Camera,hot dog,0.42
11:18:48,Camera,person,0.70
11:18:48,Camera,person,0.68
11:18:48,Camera,bottle,0.37
11:18:48,Camera,hot dog,0.30
11:18:48,Camera,person,0.75
11:18:48,Camera,person,0.57
11:18:48,Camera,teddy bear,0.30
11:18:48,Camera,person,0.83
11:18:48,Camera,person,0.48
11:18:48,Camera,person,0.84
11:18:48,Camera,person,0.56
11:18:48,Camera,person,0.84
11:18:48,Camera,person,0.60
11:18:48,Camera,person,0.90
11:18:48,Camera,person,0.54
11:18:48,Camera,person,0.35
11:18:48,Camera,person,0.33
11:18:48,Camera,person,0.90
11:18:48,Camera,person,0.73
11:18:48,Camera,person,0.32
11:18:48,Camera,person,0.88
11:18:48,Camera,person,0.75
11:18:48,Camera,person,0.27
11:18:48,Camera,person,0.26
11:18:49,Camera,person,0.89
11:18:49,Camera,person,0.72
11:18:49,Camera,person,0.42
11:18:49,Camera,person,0.28
11:18:49,Camera,person,0.89
11:18:49,Camera,person,0.67
11:18:49,Camera,person,0.35
11:18:49,Camera,person,0.83
11:18:49,Camera,person,0.72
11:18:49,Camera,person,0.38
11:18:49,Camera,person,0.90
11:18:49,Camera,person,0.62
11:18:49,Camera,person,0.48
11:18:49,Camera,person,0.41
11:18:49,Camera,person,0.90
11:18:49,Camera,person,0.63
11:18:49,Camera,person,0.34
11:18:49,Camera,person,0.69
11:18:49,Camera,person,0.53
11:18:49,Camera,person,0.37
11:18:49,Camera,sandwich,0.26
11:18:49,Camera,person,0.69
11:18:49,Camera,person,0.57
11:18:49,Camera,sandwich,0.33
11:18:49,Camera,person,0.32
11:18:49,Camera,person,0.66
11:18:49,Camera,person,0.62
11:18:49,Camera,sandwich,0.45
11:18:49,Camera,person,0.68
11:18:49,Camera,hot dog,0.51
11:18:49,Camera,person,0.44
11:18:49,Camera,sandwich,0.30
11:18:49,Camera,hot dog,0.64
11:18:49,Camera,person,0.53
11:18:49,Camera,person,0.47
11:18:49,Camera,person,0.30
11:18:49,Camera,sandwich,0.29
11:18:50,Camera,person,0.72
11:18:50,Camera,hot dog,0.70
11:18:50,Camera,person,0.57
11:18:50,Camera,person,0.29
11:18:50,Camera,sandwich,0.25
11:18:50,Camera,person,0.69
11:18:50,Camera,hot dog,0.66
11:18:50,Camera,person,0.52
11:18:50,Camera,person,0.37
11:18:50,Camera,hot dog,0.31
11:18:50,Camera,hot dog,0.70
11:18:50,Camera,person,0.61
11:18:50,Camera,person,0.54
11:18:50,Camera,person,0.29
11:18:50,Camera,person,0.63
11:18:50,Camera,hot dog,0.58
11:18:50,Camera,person,0.51
11:18:50,Camera,person,0.34
11:18:50,Camera,person,0.67
11:18:50,Camera,person,0.49
11:18:50,Camera,hot dog,0.34
11:18:50,Camera,hot dog,0.29
11:18:50,Camera,sandwich,0.27
11:18:50,Camera,person,0.72
11:18:50,Camera,person,0.70
11:18:50,Camera,hot dog,0.35
11:18:50,Camera,person,0.73
11:18:50,Camera,person,0.52
11:18:50,Camera,hot dog,0.26
11:18:50,Camera,person,0.76
11:18:50,Camera,person,0.53
11:18:50,Camera,hot dog,0.37
11:18:50,Camera,person,0.80
11:18:50,Camera,hot dog,0.58
11:18:50,Camera,person,0.57
11:18:50,Camera,hot dog,0.30
11:18:50,Camera,person,0.80
11:18:50,Camera,person,0.69
11:18:50,Camera,hot dog,0.66
11:18:50,Camera,person,0.79
11:18:50,Camera,person,0.61
11:18:50,Camera,hot dog,0.34
11:18:51,Camera,person,0.73
11:18:51,Camera,person,0.66
11:18:51,Camera,person,0.75
11:18:51,Camera,person,0.61
11:18:51,Camera,person,0.78
11:18:51,Camera,person,0.74
11:18:51,Camera,hot dog,0.25
11:18:51,Camera,person,0.78
11:18:51,Camera,person,0.72
11:18:51,Camera,hot dog,0.37
11:18:51,Camera,person,0.71
11:18:51,Camera,person,0.70
11:18:51,Camera,hot dog,0.30
11:18:51,Camera,person,0.81
11:18:51,Camera,person,0.76
11:18:51,Camera,person,0.79
11:18:51,Camera,person,0.77
11:18:51,Camera,hot dog,0.29
11:18:51,Camera,person,0.81
11:18:51,Camera,person,0.74
11:18:51,Camera,person,0.78
11:18:51,Camera,person,0.73
11:18:51,Camera,person,0.74
11:18:51,Camera,person,0.70
11:18:51,Camera,hot dog,0.33
11:18:51,Camera,person,0.77
11:18:51,Camera,person,0.60
11:18:52,Camera,person,0.77
11:18:52,Camera,person,0.60
11:18:52,Camera,person,0.68
11:18:52,Camera,person,0.62
11:18:52,Camera,person,0.65
11:18:52,Camera,person,0.53
11:18:52,Camera,person,0.76
11:18:52,Camera,person,0.52
11:18:52,Camera,hot dog,0.37
11:18:52,Camera,person,0.66
11:18:52,Camera,hot dog,0.55
11:18:52,Camera,person,0.44
11:18:52,Camera,person,0.35
11:18:52,Camera,person,0.73
11:18:52,Camera,person,0.61
11:18:52,Camera,hot dog,0.32
11:18:52,Camera,person,0.68
11:18:52,Camera,person,0.59
11:18:52,Camera,hot dog,0.41
11:18:52,Camera,person,0.66
11:18:52,Camera,hot dog,0.47
11:18:52,Camera,person,0.47
11:18:52,Camera,hot dog,0.45
11:18:52,Camera,person,0.71
11:18:52,Camera,person,0.47
11:18:52,Camera,hot dog,0.31
11:18:52,Camera,person,0.27
11:18:52,Camera,person,0.58
11:18:52,Camera,person,0.47
11:18:52,Camera,hot dog,0.36
11:18:53,Camera,person,0.60
11:18:53,Camera,person,0.53
11:18:53,Camera,hot dog,0.31
11:18:53,Camera,person,0.25
11:18:53,Camera,person,0.59
11:18:53,Camera,person,0.55
11:18:53,Camera,hot dog,0.53
11:18:53,Camera,person,0.65
11:18:53,Camera,person,0.52
11:18:53,Camera,hot dog,0.35
11:18:53,Camera,person,0.56
11:18:53,Camera,person,0.44
11:18:53,Camera,hot dog,0.41
11:18:53,Camera,person,0.56
11:18:53,Camera,person,0.44
11:18:53,Camera,hot dog,0.41
11:18:53,Camera,person,0.60
11:18:53,Camera,person,0.55
11:18:53,Camera,hot dog,0.49
11:18:53,Camera,person,0.63
11:18:53,Camera,person,0.61
11:18:53,Camera,hot dog,0.54
11:18:53,Camera,person,0.62
11:18:53,Camera,person,0.61
11:18:53,Camera,hot dog,0.51
11:18:53,Camera,person,0.62
11:18:53,Camera,person,0.56
11:18:53,Camera,hot dog,0.44
11:18:53,Camera,bottle,0.29
11:18:53,Camera,person,0.51
11:18:53,Camera,person,0.49
11:18:53,Camera,person,0.69
11:18:53,Camera,hot dog,0.55
11:18:53,Camera,person,0.54
11:18:53,Camera,cell phone,0.32
11:18:53,Camera,bottle,0.26
11:18:53,Camera,person,0.81
11:18:53,Camera,person,0.75
11:18:53,Camera,bottle,0.72
11:18:53,Camera,person,0.84
11:18:53,Camera,bottle,0.78
11:18:53,Camera,person,0.69
11:18:53,Camera,hot dog,0.34
11:18:54,Camera,person,0.81
11:18:54,Camera,person,0.70
11:18:54,Camera,bottle,0.64
11:18:54,Camera,hot dog,0.62
11:18:54,Camera,person,0.81
11:18:54,Camera,person,0.70
11:18:54,Camera,bottle,0.64
11:18:54,Camera,hot dog,0.62
11:18:54,Camera,person,0.52
11:18:54,Camera,person,0.49
11:18:54,Camera,person,0.47
11:18:54,Camera,bottle,0.40
11:18:54,Camera,hot dog,0.32
11:18:54,Camera,person,0.70
11:18:54,Camera,person,0.45
11:18:54,Camera,hot dog,0.45
11:18:54,Camera,person,0.44
11:18:54,Camera,bottle,0.29
11:18:54,Camera,person,0.56
11:18:54,Camera,person,0.50
11:18:54,Camera,sandwich,0.44
11:18:54,Camera,hot dog,0.38
11:18:54,Camera,person,0.31
11:18:54,Camera,person,0.74
11:18:54,Camera,hot dog,0.67
11:18:54,Camera,person,0.63
11:18:54,Camera,person,0.67
11:18:54,Camera,hot dog,0.66
11:18:54,Camera,person,0.65
11:18:54,Camera,hot dog,0.75
11:18:54,Camera,person,0.59
11:18:54,Camera,person,0.57
11:18:54,Camera,person,0.29
11:18:54,Camera,hot dog,0.83
11:18:54,Camera,person,0.77
11:18:54,Camera,person,0.58
11:18:54,Camera,person,0.58
11:18:54,Camera,orange,0.48
11:18:54,Camera,person,0.45
11:18:54,Camera,person,0.40
11:18:55,Camera,person,0.67
11:18:55,Camera,hot dog,0.59
11:18:55,Camera,person,0.59
11:18:55,Camera,person,0.61
11:18:55,Camera,person,0.56
11:18:55,Camera,orange,0.44
11:18:55,Camera,hot dog,0.34
11:18:55,Camera,person,0.62
11:18:55,Camera,hot dog,0.61
11:18:55,Camera,person,0.50
11:18:55,Camera,person,0.35
11:18:55,Camera,person,0.69
11:18:55,Camera,hot dog,0.51
11:18:55,Camera,person,0.47
11:18:55,Camera,person,0.36
11:18:55,Camera,person,0.49
11:18:55,Camera,person,0.46
11:18:55,Camera,person,0.41
11:18:55,Camera,hot dog,0.40
11:18:55,Camera,person,0.75
11:18:55,Camera,person,0.48
11:18:55,Camera,person,0.45
11:18:55,Camera,hot dog,0.39
11:18:55,Camera,person,0.70
11:18:55,Camera,hot dog,0.64
11:18:55,Camera,person,0.49
11:18:55,Camera,person,0.40
11:18:55,Camera,hot dog,0.65
11:18:55,Camera,person,0.51
11:18:55,Camera,person,0.50
11:18:55,Camera,person,0.36
11:18:55,Camera,person,0.70
11:18:55,Camera,person,0.52
11:18:55,Camera,hot dog,0.44
11:18:55,Camera,person,0.42
11:18:55,Camera,person,0.67
11:18:55,Camera,person,0.49
11:18:55,Camera,hot dog,0.44
11:18:55,Camera,person,0.32
11:18:55,Camera,bottle,0.27
11:18:55,Camera,person,0.82
11:18:55,Camera,person,0.53
11:18:55,Camera,hot dog,0.31
11:18:55,Camera,person,0.27
11:18:56,Camera,person,0.67
11:18:56,Camera,person,0.55
11:18:56,Camera,hot dog,0.35
11:18:56,Camera,person,0.79
11:18:56,Camera,person,0.63
11:18:56,Camera,cup,0.25
11:18:56,Camera,person,0.62
11:18:56,Camera,person,0.55
11:18:56,Camera,hot dog,0.29
11:18:56,Camera,hot dog,0.27
11:18:56,Camera,person,0.72
11:18:56,Camera,person,0.58
11:18:56,Camera,person,0.72
11:18:56,Camera,person,0.65
11:18:56,Camera,person,0.80
11:18:56,Camera,person,0.60
11:18:56,Camera,person,0.71
11:18:56,Camera,person,0.60
11:18:56,Camera,hot dog,0.29
11:18:56,Camera,person,0.72
11:18:56,Camera,person,0.53
11:18:56,Camera,bottle,0.38
11:18:56,Camera,person,0.77
11:18:56,Camera,person,0.63
11:18:56,Camera,bottle,0.29
11:18:56,Camera,person,0.70
11:18:56,Camera,person,0.58
11:18:56,Camera,sandwich,0.30
11:18:56,Camera,person,0.68
11:18:56,Camera,person,0.57
11:18:56,Camera,hot dog,0.41
11:18:57,Camera,person,0.53
11:18:57,Camera,person,0.51
11:18:57,Camera,person,0.43
11:18:57,Camera,hot dog,0.42
11:18:57,Camera,bottle,0.53
11:18:57,Camera,person,0.52
11:18:57,Camera,hot dog,0.42
11:18:57,Camera,person,0.35
11:18:57,Camera,person,0.33
11:18:57,Camera,person,0.78
11:18:57,Camera,laptop,0.60
11:18:57,Camera,person,0.57
11:18:57,Camera,donut,0.37
11:18:57,Camera,person,0.68
11:18:57,Camera,laptop,0.58
11:18:57,Camera,person,0.41
11:18:57,Camera,person,0.27
11:18:57,Camera,laptop,0.48
11:18:57,Camera,person,0.44
11:18:57,Camera,person,0.39
11:18:57,Camera,person,0.33
11:18:57,Camera,person,0.85
11:18:57,Camera,laptop,0.51
11:18:57,Camera,person,0.86
11:18:57,Camera,laptop,0.52
11:18:57,Camera,person,0.72
11:18:57,Camera,person,0.69
11:18:57,Camera,laptop,0.46
11:18:57,Camera,person,0.67
11:18:57,Camera,person,0.63
11:18:57,Camera,person,0.73
11:18:57,Camera,person,0.64
11:18:57,Camera,person,0.71
11:18:58,Camera,person,0.76
11:18:58,Camera,person,0.74
11:18:58,Camera,person,0.75
11:18:58,Camera,person,0.58
11:18:58,Camera,person,0.69
11:18:58,Camera,person,0.61
11:18:58,Camera,person,0.74
11:18:58,Camera,person,0.55
11:18:58,Camera,person,0.79
11:18:58,Camera,person,0.60
11:18:58,Camera,person,0.75
11:18:58,Camera,person,0.63
11:18:58,Camera,umbrella,0.27
11:18:58,Camera,person,0.73
11:18:58,Camera,person,0.50
11:18:58,Camera,person,0.71
11:18:58,Camera,person,0.55
11:18:58,Camera,person,0.83
11:18:58,Camera,person,0.42
11:18:58,Camera,person,0.81
11:18:58,Camera,person,0.50
11:18:58,Camera,person,0.76
11:18:58,Camera,person,0.29
11:18:59,Camera,person,0.73
11:18:59,Camera,person,0.29
11:18:59,Camera,person,0.83
11:18:59,Camera,person,0.37
11:18:59,Camera,person,0.80
11:18:59,Camera,person,0.58
11:18:59,Camera,person,0.80
11:18:59,Camera,person,0.51
11:18:59,Camera,person,0.83
11:18:59,Camera,person,0.63
11:18:59,Camera,person,0.79
11:18:59,Camera,person,0.59
11:18:59,Camera,person,0.74
11:18:59,Camera,person,0.51
11:18:59,Camera,person,0.76
11:18:59,Camera,person,0.47
11:18:59,Camera,person,0.72
11:18:59,Camera,person,0.60
11:18:59,Camera,person,0.77
11:18:59,Camera,person,0.46
11:18:59,Camera,person,0.82
11:18:59,Camera,person,0.57
11:19:00,Camera,person,0.88
11:19:00,Camera,person,0.61
11:19:00,Camera,person,0.87
11:19:00,Camera,person,0.46
11:19:00,Camera,person,0.82
11:19:00,Camera,person,0.54
11:19:00,Camera,person,0.60
11:19:00,Camera,person,0.36
11:19:00,Camera,person,0.53
11:19:00,Camera,person,0.43
11:19:00,Camera,person,0.72
11:19:00,Camera,person,0.36
11:19:00,Camera,person,0.74
11:19:00,Camera,person,0.42
11:19:00,Camera,bottle,0.35
11:19:00,Camera,person,0.68
11:19:00,Camera,person,0.74
11:19:00,Camera,person,0.43
11:19:00,Camera,person,0.52
11:19:00,Camera,person,0.32
11:19:00,Camera,person,0.26
11:19:00,Camera,person,0.63
11:19:00,Camera,person,0.36
11:19:00,Camera,tie,0.30
11:19:01,Camera,person,0.57
11:19:01,Camera,person,0.69
11:19:01,Camera,tie,0.34
11:19:01,Camera,person,0.65
11:19:01,Camera,person,0.30
11:19:01,Camera,tie,0.29
11:19:01,Camera,person,0.56
11:19:01,Camera,tie,0.36
11:19:01,Camera,person,0.48
11:19:01,Camera,tie,0.89
11:19:01,Camera,person,0.60
11:19:01,Camera,person,0.32
11:19:01,Camera,tie,0.88
11:19:01,Camera,person,0.60
11:19:01,Camera,person,0.63
11:19:01,Camera,person,0.65
11:19:01,Camera,tie,0.79
11:19:01,Camera,person,0.72
11:19:01,Camera,person,0.28
11:19:01,Camera,person,0.77
11:19:01,Camera,tie,0.70
11:19:01,Camera,tie,0.43
11:19:01,Camera,person,0.35
11:19:02,Camera,person,0.77
11:19:02,Camera,tie,0.67
11:19:02,Camera,person,0.26
11:19:02,Camera,person,0.74
11:19:02,Camera,tie,0.62
11:19:02,Camera,tie,0.36
11:19:02,Camera,person,0.71
11:19:02,Camera,tie,0.70
11:19:02,Camera,person,0.28
11:19:02,Camera,person,0.76
11:19:02,Camera,tie,0.56
11:19:02,Camera,person,0.73
11:19:02,Camera,tie,0.55
11:19:02,Camera,person,0.47
11:19:02,Camera,person,0.72
11:19:02,Camera,tie,0.57
11:19:02,Camera,person,0.31
11:19:02,Camera,person,0.69
11:19:02,Camera,tie,0.52
11:19:02,Camera,person,0.36
11:19:02,Camera,person,0.68
11:19:02,Camera,tie,0.65
11:19:02,Camera,person,0.37
11:19:02,Camera,person,0.66
11:19:02,Camera,tie,0.56
11:19:02,Camera,person,0.36
11:19:02,Camera,person,0.30
11:19:02,Camera,person,0.71
11:19:02,Camera,tie,0.67
11:19:02,Camera,person,0.38
11:19:02,Camera,person,0.64
11:19:02,Camera,tie,0.62
11:19:02,Camera,person,0.28
11:19:03,Camera,person,0.66
11:19:03,Camera,tie,0.52
11:19:03,Camera,tie,0.45
11:19:03,Camera,person,0.30
11:19:03,Camera,person,0.67
11:19:03,Camera,tie,0.45
11:19:03,Camera,tie,0.45
11:19:03,Camera,person,0.43
11:19:03,Camera,person,0.74
11:19:03,Camera,tie,0.63
11:19:03,Camera,tie,0.31
11:19:03,Camera,person,0.26
11:19:03,Camera,tie,0.81
11:19:03,Camera,tie,0.74
11:19:03,Camera,person,0.73
11:19:03,Camera,tie,0.65
11:19:03,Camera,person,0.64
11:19:03,Camera,tie,0.57
11:19:03,Camera,person,0.46
11:19:03,Camera,person,0.36
11:19:03,Camera,person,0.65
11:19:03,Camera,tie,0.54
11:19:03,Camera,person,0.76
11:19:03,Camera,tie,0.68
11:19:03,Camera,tie,0.62
11:19:03,Camera,person,0.36
11:19:03,Camera,tie,0.69
11:19:03,Camera,person,0.68
11:19:03,Camera,person,0.38
11:19:03,Camera,person,0.74
11:19:03,Camera,tie,0.72
11:19:03,Camera,person,0.33
11:19:03,Camera,tie,0.77
11:19:03,Camera,person,0.70
11:19:04,Camera,person,0.61
11:19:04,Camera,tie,0.60
11:19:04,Camera,tie,0.51
11:19:04,Camera,person,0.41
11:19:04,Camera,person,0.39
11:19:04,Camera,person,0.68
11:19:04,Camera,tie,0.65
11:19:04,Camera,person,0.44
11:19:04,Camera,person,0.27
11:19:04,Camera,person,0.70
11:19:04,Camera,tie,0.63
11:19:04,Camera,tie,0.49
11:19:04,Camera,person,0.40
